MAC,Description,Serial,OSDComputerName,AssetTag
00:24:45:E1:58:14767,Computer14767,Serial14767,Computer14767,Asset-Tag14767
00:24:45:E1:58:14768,Computer14768,Serial14768,Computer14768,Asset-Tag14768
00:24:45:E1:58:14769,Computer14769,Serial14769,Computer14769,Asset-Tag14769
00:24:45:E1:58:14770,Computer14770,Serial14770,Computer14770,Asset-Tag14770
00:24:45:E1:58:14771,Computer14771,Serial14771,Computer14771,Asset-Tag14771
00:24:45:E1:58:14772,Computer14772,Serial14772,Computer14772,Asset-Tag14772
00:24:45:E1:58:14773,Computer14773,Serial14773,Computer14773,Asset-Tag14773
00:24:45:E1:58:14774,Computer14774,Serial14774,Computer14774,Asset-Tag14774
00:24:45:E1:58:14775,Computer14775,Serial14775,Computer14775,Asset-Tag14775
00:24:45:E1:58:14776,Computer14776,Serial14776,Computer14776,Asset-Tag14776
00:24:45:E1:58:14777,Computer14777,Serial14777,Computer14777,Asset-Tag14777
00:24:45:E1:58:14778,Computer14778,Serial14778,Computer14778,Asset-Tag14778
00:24:45:E1:58:14779,Computer14779,Serial14779,Computer14779,Asset-Tag14779
00:24:45:E1:58:14780,Computer14780,Serial14780,Computer14780,Asset-Tag14780
00:24:45:E1:58:14781,Computer14781,Serial14781,Computer14781,Asset-Tag14781
00:24:45:E1:58:14782,Computer14782,Serial14782,Computer14782,Asset-Tag14782
00:24:45:E1:58:14783,Computer14783,Serial14783,Computer14783,Asset-Tag14783
00:24:45:E1:58:14784,Computer14784,Serial14784,Computer14784,Asset-Tag14784
00:24:45:E1:58:14785,Computer14785,Serial14785,Computer14785,Asset-Tag14785
00:24:45:E1:58:14786,Computer14786,Serial14786,Computer14786,Asset-Tag14786
00:24:45:E1:58:14787,Computer14787,Serial14787,Computer14787,Asset-Tag14787
00:24:45:E1:58:14788,Computer14788,Serial14788,Computer14788,Asset-Tag14788
00:24:45:E1:58:14789,Computer14789,Serial14789,Computer14789,Asset-Tag14789
00:24:45:E1:58:14790,Computer14790,Serial14790,Computer14790,Asset-Tag14790
00:24:45:E1:58:14791,Computer14791,Serial14791,Computer14791,Asset-Tag14791
00:24:45:E1:58:14792,Computer14792,Serial14792,Computer14792,Asset-Tag14792
00:24:45:E1:58:14793,Computer14793,Serial14793,Computer14793,Asset-Tag14793
00:24:45:E1:58:14794,Computer14794,Serial14794,Computer14794,Asset-Tag14794
00:24:45:E1:58:14795,Computer14795,Serial14795,Computer14795,Asset-Tag14795
00:24:45:E1:58:14796,Computer14796,Serial14796,Computer14796,Asset-Tag14796
00:24:45:E1:58:14797,Computer14797,Serial14797,Computer14797,Asset-Tag14797
00:24:45:E1:58:14798,Computer14798,Serial14798,Computer14798,Asset-Tag14798
00:24:45:E1:58:14799,Computer14799,Serial14799,Computer14799,Asset-Tag14799
00:24:45:E1:58:14800,Computer14800,Serial14800,Computer14800,Asset-Tag14800
00:24:45:E1:58:14801,Computer14801,Serial14801,Computer14801,Asset-Tag14801
00:24:45:E1:58:14802,Computer14802,Serial14802,Computer14802,Asset-Tag14802
00:24:45:E1:58:14803,Computer14803,Serial14803,Computer14803,Asset-Tag14803
00:24:45:E1:58:14804,Computer14804,Serial14804,Computer14804,Asset-Tag14804
00:24:45:E1:58:14805,Computer14805,Serial14805,Computer14805,Asset-Tag14805
00:24:45:E1:58:14806,Computer14806,Serial14806,Computer14806,Asset-Tag14806
00:24:45:E1:58:14807,Computer14807,Serial14807,Computer14807,Asset-Tag14807
00:24:45:E1:58:14808,Computer14808,Serial14808,Computer14808,Asset-Tag14808
00:24:45:E1:58:14809,Computer14809,Serial14809,Computer14809,Asset-Tag14809
00:24:45:E1:58:14810,Computer14810,Serial14810,Computer14810,Asset-Tag14810
00:24:45:E1:58:14811,Computer14811,Serial14811,Computer14811,Asset-Tag14811
00:24:45:E1:58:14812,Computer14812,Serial14812,Computer14812,Asset-Tag14812
00:24:45:E1:58:14813,Computer14813,Serial14813,Computer14813,Asset-Tag14813
00:24:45:E1:58:14814,Computer14814,Serial14814,Computer14814,Asset-Tag14814
00:24:45:E1:58:14815,Computer14815,Serial14815,Computer14815,Asset-Tag14815
00:24:45:E1:58:14816,Computer14816,Serial14816,Computer14816,Asset-Tag14816
00:24:45:E1:58:14817,Computer14817,Serial14817,Computer14817,Asset-Tag14817
00:24:45:E1:58:14818,Computer14818,Serial14818,Computer14818,Asset-Tag14818
00:24:45:E1:58:14819,Computer14819,Serial14819,Computer14819,Asset-Tag14819
00:24:45:E1:58:14820,Computer14820,Serial14820,Computer14820,Asset-Tag14820
00:24:45:E1:58:14821,Computer14821,Serial14821,Computer14821,Asset-Tag14821
00:24:45:E1:58:14822,Computer14822,Serial14822,Computer14822,Asset-Tag14822
00:24:45:E1:58:14823,Computer14823,Serial14823,Computer14823,Asset-Tag14823
00:24:45:E1:58:14824,Computer14824,Serial14824,Computer14824,Asset-Tag14824
00:24:45:E1:58:14825,Computer14825,Serial14825,Computer14825,Asset-Tag14825
00:24:45:E1:58:14826,Computer14826,Serial14826,Computer14826,Asset-Tag14826
00:24:45:E1:58:14827,Computer14827,Serial14827,Computer14827,Asset-Tag14827
00:24:45:E1:58:14828,Computer14828,Serial14828,Computer14828,Asset-Tag14828
00:24:45:E1:58:14829,Computer14829,Serial14829,Computer14829,Asset-Tag14829
00:24:45:E1:58:14830,Computer14830,Serial14830,Computer14830,Asset-Tag14830
00:24:45:E1:58:14831,Computer14831,Serial14831,Computer14831,Asset-Tag14831
00:24:45:E1:58:14832,Computer14832,Serial14832,Computer14832,Asset-Tag14832
00:24:45:E1:58:14833,Computer14833,Serial14833,Computer14833,Asset-Tag14833
00:24:45:E1:58:14834,Computer14834,Serial14834,Computer14834,Asset-Tag14834
00:24:45:E1:58:14835,Computer14835,Serial14835,Computer14835,Asset-Tag14835
00:24:45:E1:58:14836,Computer14836,Serial14836,Computer14836,Asset-Tag14836
00:24:45:E1:58:14837,Computer14837,Serial14837,Computer14837,Asset-Tag14837
00:24:45:E1:58:14838,Computer14838,Serial14838,Computer14838,Asset-Tag14838
00:24:45:E1:58:14839,Computer14839,Serial14839,Computer14839,Asset-Tag14839
00:24:45:E1:58:14840,Computer14840,Serial14840,Computer14840,Asset-Tag14840
00:24:45:E1:58:14841,Computer14841,Serial14841,Computer14841,Asset-Tag14841
00:24:45:E1:58:14842,Computer14842,Serial14842,Computer14842,Asset-Tag14842
00:24:45:E1:58:14843,Computer14843,Serial14843,Computer14843,Asset-Tag14843
00:24:45:E1:58:14844,Computer14844,Serial14844,Computer14844,Asset-Tag14844
00:24:45:E1:58:14845,Computer14845,Serial14845,Computer14845,Asset-Tag14845
00:24:45:E1:58:14846,Computer14846,Serial14846,Computer14846,Asset-Tag14846
00:24:45:E1:58:14847,Computer14847,Serial14847,Computer14847,Asset-Tag14847
00:24:45:E1:58:14848,Computer14848,Serial14848,Computer14848,Asset-Tag14848
00:24:45:E1:58:14849,Computer14849,Serial14849,Computer14849,Asset-Tag14849
00:24:45:E1:58:14850,Computer14850,Serial14850,Computer14850,Asset-Tag14850
00:24:45:E1:58:14851,Computer14851,Serial14851,Computer14851,Asset-Tag14851
00:24:45:E1:58:14852,Computer14852,Serial14852,Computer14852,Asset-Tag14852
00:24:45:E1:58:14853,Computer14853,Serial14853,Computer14853,Asset-Tag14853
00:24:45:E1:58:14854,Computer14854,Serial14854,Computer14854,Asset-Tag14854
00:24:45:E1:58:14855,Computer14855,Serial14855,Computer14855,Asset-Tag14855
00:24:45:E1:58:14856,Computer14856,Serial14856,Computer14856,Asset-Tag14856
00:24:45:E1:58:14857,Computer14857,Serial14857,Computer14857,Asset-Tag14857
00:24:45:E1:58:14858,Computer14858,Serial14858,Computer14858,Asset-Tag14858
00:24:45:E1:58:14859,Computer14859,Serial14859,Computer14859,Asset-Tag14859
00:24:45:E1:58:14860,Computer14860,Serial14860,Computer14860,Asset-Tag14860
00:24:45:E1:58:14861,Computer14861,Serial14861,Computer14861,Asset-Tag14861
00:24:45:E1:58:14862,Computer14862,Serial14862,Computer14862,Asset-Tag14862
00:24:45:E1:58:14863,Computer14863,Serial14863,Computer14863,Asset-Tag14863
00:24:45:E1:58:14864,Computer14864,Serial14864,Computer14864,Asset-Tag14864
00:24:45:E1:58:14865,Computer14865,Serial14865,Computer14865,Asset-Tag14865
00:24:45:E1:58:14866,Computer14866,Serial14866,Computer14866,Asset-Tag14866
00:24:45:E1:58:14867,Computer14867,Serial14867,Computer14867,Asset-Tag14867
00:24:45:E1:58:14868,Computer14868,Serial14868,Computer14868,Asset-Tag14868
00:24:45:E1:58:14869,Computer14869,Serial14869,Computer14869,Asset-Tag14869
00:24:45:E1:58:14870,Computer14870,Serial14870,Computer14870,Asset-Tag14870
00:24:45:E1:58:14871,Computer14871,Serial14871,Computer14871,Asset-Tag14871
00:24:45:E1:58:14872,Computer14872,Serial14872,Computer14872,Asset-Tag14872
00:24:45:E1:58:14873,Computer14873,Serial14873,Computer14873,Asset-Tag14873
00:24:45:E1:58:14874,Computer14874,Serial14874,Computer14874,Asset-Tag14874
00:24:45:E1:58:14875,Computer14875,Serial14875,Computer14875,Asset-Tag14875
00:24:45:E1:58:14876,Computer14876,Serial14876,Computer14876,Asset-Tag14876
00:24:45:E1:58:14877,Computer14877,Serial14877,Computer14877,Asset-Tag14877
00:24:45:E1:58:14878,Computer14878,Serial14878,Computer14878,Asset-Tag14878
00:24:45:E1:58:14879,Computer14879,Serial14879,Computer14879,Asset-Tag14879
00:24:45:E1:58:14880,Computer14880,Serial14880,Computer14880,Asset-Tag14880
00:24:45:E1:58:14881,Computer14881,Serial14881,Computer14881,Asset-Tag14881
00:24:45:E1:58:14882,Computer14882,Serial14882,Computer14882,Asset-Tag14882
00:24:45:E1:58:14883,Computer14883,Serial14883,Computer14883,Asset-Tag14883
00:24:45:E1:58:14884,Computer14884,Serial14884,Computer14884,Asset-Tag14884
00:24:45:E1:58:14885,Computer14885,Serial14885,Computer14885,Asset-Tag14885
00:24:45:E1:58:14886,Computer14886,Serial14886,Computer14886,Asset-Tag14886
00:24:45:E1:58:14887,Computer14887,Serial14887,Computer14887,Asset-Tag14887
00:24:45:E1:58:14888,Computer14888,Serial14888,Computer14888,Asset-Tag14888
00:24:45:E1:58:14889,Computer14889,Serial14889,Computer14889,Asset-Tag14889
00:24:45:E1:58:14890,Computer14890,Serial14890,Computer14890,Asset-Tag14890
00:24:45:E1:58:14891,Computer14891,Serial14891,Computer14891,Asset-Tag14891
00:24:45:E1:58:14892,Computer14892,Serial14892,Computer14892,Asset-Tag14892
00:24:45:E1:58:14893,Computer14893,Serial14893,Computer14893,Asset-Tag14893
00:24:45:E1:58:14894,Computer14894,Serial14894,Computer14894,Asset-Tag14894
00:24:45:E1:58:14895,Computer14895,Serial14895,Computer14895,Asset-Tag14895
00:24:45:E1:58:14896,Computer14896,Serial14896,Computer14896,Asset-Tag14896
00:24:45:E1:58:14897,Computer14897,Serial14897,Computer14897,Asset-Tag14897
00:24:45:E1:58:14898,Computer14898,Serial14898,Computer14898,Asset-Tag14898
00:24:45:E1:58:14899,Computer14899,Serial14899,Computer14899,Asset-Tag14899
00:24:45:E1:58:14900,Computer14900,Serial14900,Computer14900,Asset-Tag14900
00:24:45:E1:58:14901,Computer14901,Serial14901,Computer14901,Asset-Tag14901
00:24:45:E1:58:14902,Computer14902,Serial14902,Computer14902,Asset-Tag14902
00:24:45:E1:58:14903,Computer14903,Serial14903,Computer14903,Asset-Tag14903
00:24:45:E1:58:14904,Computer14904,Serial14904,Computer14904,Asset-Tag14904
00:24:45:E1:58:14905,Computer14905,Serial14905,Computer14905,Asset-Tag14905
00:24:45:E1:58:14906,Computer14906,Serial14906,Computer14906,Asset-Tag14906
00:24:45:E1:58:14907,Computer14907,Serial14907,Computer14907,Asset-Tag14907
00:24:45:E1:58:14908,Computer14908,Serial14908,Computer14908,Asset-Tag14908
00:24:45:E1:58:14909,Computer14909,Serial14909,Computer14909,Asset-Tag14909
00:24:45:E1:58:14910,Computer14910,Serial14910,Computer14910,Asset-Tag14910
00:24:45:E1:58:14911,Computer14911,Serial14911,Computer14911,Asset-Tag14911
00:24:45:E1:58:14912,Computer14912,Serial14912,Computer14912,Asset-Tag14912
00:24:45:E1:58:14913,Computer14913,Serial14913,Computer14913,Asset-Tag14913
00:24:45:E1:58:14914,Computer14914,Serial14914,Computer14914,Asset-Tag14914
00:24:45:E1:58:14915,Computer14915,Serial14915,Computer14915,Asset-Tag14915
00:24:45:E1:58:14916,Computer14916,Serial14916,Computer14916,Asset-Tag14916
00:24:45:E1:58:14917,Computer14917,Serial14917,Computer14917,Asset-Tag14917
00:24:45:E1:58:14918,Computer14918,Serial14918,Computer14918,Asset-Tag14918
00:24:45:E1:58:14919,Computer14919,Serial14919,Computer14919,Asset-Tag14919
00:24:45:E1:58:14920,Computer14920,Serial14920,Computer14920,Asset-Tag14920
00:24:45:E1:58:14921,Computer14921,Serial14921,Computer14921,Asset-Tag14921
00:24:45:E1:58:14922,Computer14922,Serial14922,Computer14922,Asset-Tag14922
00:24:45:E1:58:14923,Computer14923,Serial14923,Computer14923,Asset-Tag14923
00:24:45:E1:58:14924,Computer14924,Serial14924,Computer14924,Asset-Tag14924
00:24:45:E1:58:14925,Computer14925,Serial14925,Computer14925,Asset-Tag14925
00:24:45:E1:58:14926,Computer14926,Serial14926,Computer14926,Asset-Tag14926
00:24:45:E1:58:14927,Computer14927,Serial14927,Computer14927,Asset-Tag14927
00:24:45:E1:58:14928,Computer14928,Serial14928,Computer14928,Asset-Tag14928
00:24:45:E1:58:14929,Computer14929,Serial14929,Computer14929,Asset-Tag14929
00:24:45:E1:58:14930,Computer14930,Serial14930,Computer14930,Asset-Tag14930
00:24:45:E1:58:14931,Computer14931,Serial14931,Computer14931,Asset-Tag14931
00:24:45:E1:58:14932,Computer14932,Serial14932,Computer14932,Asset-Tag14932
00:24:45:E1:58:14933,Computer14933,Serial14933,Computer14933,Asset-Tag14933
00:24:45:E1:58:14934,Computer14934,Serial14934,Computer14934,Asset-Tag14934
00:24:45:E1:58:14935,Computer14935,Serial14935,Computer14935,Asset-Tag14935
00:24:45:E1:58:14936,Computer14936,Serial14936,Computer14936,Asset-Tag14936
00:24:45:E1:58:14937,Computer14937,Serial14937,Computer14937,Asset-Tag14937
00:24:45:E1:58:14938,Computer14938,Serial14938,Computer14938,Asset-Tag14938
00:24:45:E1:58:14939,Computer14939,Serial14939,Computer14939,Asset-Tag14939
00:24:45:E1:58:14940,Computer14940,Serial14940,Computer14940,Asset-Tag14940
00:24:45:E1:58:14941,Computer14941,Serial14941,Computer14941,Asset-Tag14941
00:24:45:E1:58:14942,Computer14942,Serial14942,Computer14942,Asset-Tag14942
00:24:45:E1:58:14943,Computer14943,Serial14943,Computer14943,Asset-Tag14943
00:24:45:E1:58:14944,Computer14944,Serial14944,Computer14944,Asset-Tag14944
00:24:45:E1:58:14945,Computer14945,Serial14945,Computer14945,Asset-Tag14945
00:24:45:E1:58:14946,Computer14946,Serial14946,Computer14946,Asset-Tag14946
00:24:45:E1:58:14947,Computer14947,Serial14947,Computer14947,Asset-Tag14947
00:24:45:E1:58:14948,Computer14948,Serial14948,Computer14948,Asset-Tag14948
00:24:45:E1:58:14949,Computer14949,Serial14949,Computer14949,Asset-Tag14949
00:24:45:E1:58:14950,Computer14950,Serial14950,Computer14950,Asset-Tag14950
00:24:45:E1:58:14951,Computer14951,Serial14951,Computer14951,Asset-Tag14951
00:24:45:E1:58:14952,Computer14952,Serial14952,Computer14952,Asset-Tag14952
00:24:45:E1:58:14953,Computer14953,Serial14953,Computer14953,Asset-Tag14953
00:24:45:E1:58:14954,Computer14954,Serial14954,Computer14954,Asset-Tag14954
00:24:45:E1:58:14955,Computer14955,Serial14955,Computer14955,Asset-Tag14955
00:24:45:E1:58:14956,Computer14956,Serial14956,Computer14956,Asset-Tag14956
00:24:45:E1:58:14957,Computer14957,Serial14957,Computer14957,Asset-Tag14957
00:24:45:E1:58:14958,Computer14958,Serial14958,Computer14958,Asset-Tag14958
00:24:45:E1:58:14959,Computer14959,Serial14959,Computer14959,Asset-Tag14959
00:24:45:E1:58:14960,Computer14960,Serial14960,Computer14960,Asset-Tag14960
00:24:45:E1:58:14961,Computer14961,Serial14961,Computer14961,Asset-Tag14961
00:24:45:E1:58:14962,Computer14962,Serial14962,Computer14962,Asset-Tag14962
00:24:45:E1:58:14963,Computer14963,Serial14963,Computer14963,Asset-Tag14963
00:24:45:E1:58:14964,Computer14964,Serial14964,Computer14964,Asset-Tag14964
00:24:45:E1:58:14965,Computer14965,Serial14965,Computer14965,Asset-Tag14965
00:24:45:E1:58:14966,Computer14966,Serial14966,Computer14966,Asset-Tag14966
00:24:45:E1:58:14967,Computer14967,Serial14967,Computer14967,Asset-Tag14967
00:24:45:E1:58:14968,Computer14968,Serial14968,Computer14968,Asset-Tag14968
00:24:45:E1:58:14969,Computer14969,Serial14969,Computer14969,Asset-Tag14969
00:24:45:E1:58:14970,Computer14970,Serial14970,Computer14970,Asset-Tag14970
00:24:45:E1:58:14971,Computer14971,Serial14971,Computer14971,Asset-Tag14971
00:24:45:E1:58:14972,Computer14972,Serial14972,Computer14972,Asset-Tag14972
00:24:45:E1:58:14973,Computer14973,Serial14973,Computer14973,Asset-Tag14973
00:24:45:E1:58:14974,Computer14974,Serial14974,Computer14974,Asset-Tag14974
00:24:45:E1:58:14975,Computer14975,Serial14975,Computer14975,Asset-Tag14975
00:24:45:E1:58:14976,Computer14976,Serial14976,Computer14976,Asset-Tag14976
00:24:45:E1:58:14977,Computer14977,Serial14977,Computer14977,Asset-Tag14977
00:24:45:E1:58:14978,Computer14978,Serial14978,Computer14978,Asset-Tag14978
00:24:45:E1:58:14979,Computer14979,Serial14979,Computer14979,Asset-Tag14979
00:24:45:E1:58:14980,Computer14980,Serial14980,Computer14980,Asset-Tag14980
00:24:45:E1:58:14981,Computer14981,Serial14981,Computer14981,Asset-Tag14981
00:24:45:E1:58:14982,Computer14982,Serial14982,Computer14982,Asset-Tag14982
00:24:45:E1:58:14983,Computer14983,Serial14983,Computer14983,Asset-Tag14983
00:24:45:E1:58:14984,Computer14984,Serial14984,Computer14984,Asset-Tag14984
00:24:45:E1:58:14985,Computer14985,Serial14985,Computer14985,Asset-Tag14985
00:24:45:E1:58:14986,Computer14986,Serial14986,Computer14986,Asset-Tag14986
00:24:45:E1:58:14987,Computer14987,Serial14987,Computer14987,Asset-Tag14987
00:24:45:E1:58:14988,Computer14988,Serial14988,Computer14988,Asset-Tag14988
00:24:45:E1:58:14989,Computer14989,Serial14989,Computer14989,Asset-Tag14989
00:24:45:E1:58:14990,Computer14990,Serial14990,Computer14990,Asset-Tag14990
00:24:45:E1:58:14991,Computer14991,Serial14991,Computer14991,Asset-Tag14991
00:24:45:E1:58:14992,Computer14992,Serial14992,Computer14992,Asset-Tag14992
00:24:45:E1:58:14993,Computer14993,Serial14993,Computer14993,Asset-Tag14993
00:24:45:E1:58:14994,Computer14994,Serial14994,Computer14994,Asset-Tag14994
00:24:45:E1:58:14995,Computer14995,Serial14995,Computer14995,Asset-Tag14995
00:24:45:E1:58:14996,Computer14996,Serial14996,Computer14996,Asset-Tag14996
00:24:45:E1:58:14997,Computer14997,Serial14997,Computer14997,Asset-Tag14997
00:24:45:E1:58:14998,Computer14998,Serial14998,Computer14998,Asset-Tag14998
00:24:45:E1:58:14999,Computer14999,Serial14999,Computer14999,Asset-Tag14999
00:24:45:E1:58:15000,Computer15000,Serial15000,Computer15000,Asset-Tag15000
00:24:45:E1:58:15001,Computer15001,Serial15001,Computer15001,Asset-Tag15001
00:24:45:E1:58:15002,Computer15002,Serial15002,Computer15002,Asset-Tag15002
00:24:45:E1:58:15003,Computer15003,Serial15003,Computer15003,Asset-Tag15003
00:24:45:E1:58:15004,Computer15004,Serial15004,Computer15004,Asset-Tag15004
00:24:45:E1:58:15005,Computer15005,Serial15005,Computer15005,Asset-Tag15005
00:24:45:E1:58:15006,Computer15006,Serial15006,Computer15006,Asset-Tag15006
00:24:45:E1:58:15007,Computer15007,Serial15007,Computer15007,Asset-Tag15007
00:24:45:E1:58:15008,Computer15008,Serial15008,Computer15008,Asset-Tag15008
00:24:45:E1:58:15009,Computer15009,Serial15009,Computer15009,Asset-Tag15009
00:24:45:E1:58:15010,Computer15010,Serial15010,Computer15010,Asset-Tag15010
00:24:45:E1:58:15011,Computer15011,Serial15011,Computer15011,Asset-Tag15011
00:24:45:E1:58:15012,Computer15012,Serial15012,Computer15012,Asset-Tag15012
00:24:45:E1:58:15013,Computer15013,Serial15013,Computer15013,Asset-Tag15013
00:24:45:E1:58:15014,Computer15014,Serial15014,Computer15014,Asset-Tag15014
00:24:45:E1:58:15015,Computer15015,Serial15015,Computer15015,Asset-Tag15015
00:24:45:E1:58:15016,Computer15016,Serial15016,Computer15016,Asset-Tag15016
00:24:45:E1:58:15017,Computer15017,Serial15017,Computer15017,Asset-Tag15017
00:24:45:E1:58:15018,Computer15018,Serial15018,Computer15018,Asset-Tag15018
00:24:45:E1:58:15019,Computer15019,Serial15019,Computer15019,Asset-Tag15019
